,FuelClass1,FuelClass2,FuelClass3,FuelClass4,FuelClass5,FuelClass6,Total
1972-11-01,0.01272422,0.02739548,0.07670734,0.38405356,0.085482396,0.0065906825,0.20890011
1972-12-01,0.012809547,0.027543966,0.077123106,0.38561773,0.09183108,1.0225805e-18,0.2093077
1973-01-01,0.012742298,0.027447654,0.07685343,0.3853632,0.08920223,1.0134786e-18,0.20624562
1973-02-01,0.012572317,0.027185233,0.076118656,0.3838568,0.08561151,9.943564e-19,0.20148772
1973-03-01,0.012409706,0.026931182,0.075407304,0.38231164,0.08253376,9.666822e-19,0.19728196
1973-04-01,0.012226812,0.026642023,0.074597664,0.38044918,0.07949157,9.32719e-19,0.19295807
1973-05-01,0.012154219,0.026533997,0.07429519,0.38012177,0.07682312,1.820131e-19,0.18980652
1973-06-01,0.012005123,0.02629562,0.07362773,0.37851298,0.07467269,0.0,0.18660116
1973-07-01,0.011971102,0.026240768,0.073474154,0.37812337,0.07425765,0.00019242677,0.1861361
1973-08-01,0.011973592,0.026245419,0.07348717,0.3781925,0.074149385,0.0013439478,0.18719952
1973-09-01,0.012006366,0.026300207,0.07364058,0.37869102,0.0741304,0.003181902,0.18925945
1973-10-01,0.012031382,0.026344491,0.07376458,0.3792259,0.07360269,0.007201248,0.1929444
1973-11-01,0.012121237,0.026496306,0.074189655,0.38068905,0.0826684,0.00032958077,0.19580519
1973-12-01,0.012188274,0.02661095,0.074510664,0.3818613,0.08265421,0.0,0.1959641
1974-01-01,0.0122655565,0.026740603,0.074873686,0.3830615,0.08246704,0.0,0.19634688
1974-02-01,0.012333493,0.026854178,0.0751917,0.3840925,0.08239528,0.0,0.19677465
1974-03-01,0.012304214,0.026810577,0.075069614,0.38394788,0.08133432,0.0,0.19551873
1974-04-01,0.012267908,0.026760135,0.07492838,0.38398382,0.079236984,0.0,0.1931934
1974-05-01,0.012211685,0.026671588,0.07468045,0.38344583,0.07816194,0.0,0.19172566
1974-06-01,0.0121633215,0.026593795,0.07446263,0.38289222,0.07756158,0.00012808385,0.19090942
1974-07-01,0.012160625,0.026589943,0.07445184,0.38289067,0.07742632,0.001174599,0.19180334
1974-08-01,0.012194755,0.026646826,0.07461111,0.38339883,0.077446185,0.0035083443,0.19440722
1974-09-01,0.012239797,0.02672282,0.07482389,0.38412327,0.0790472,0.0028342817,0.195668
1974-10-01,0.012272384,0.026779143,0.0749816,0.3847255,0.08182504,0.0,0.19585817
1974-11-01,0.012295428,0.026819386,0.075094275,0.38517362,0.081436776,0.0,0.19564587
1974-12-01,0.012199116,0.026666993,0.07466758,0.3842138,0.079679735,0.0,0.19321343
1975-01-01,0.012069017,0.026458997,0.07408519,0.38282105,0.07764905,0.0,0.19026226
1975-02-01,0.011968743,0.02630008,0.07364023,0.38186353,0.075635105,0.0,0.18754415
1975-03-01,0.011777194,0.025990894,0.0727745,0.3797204,0.0729525,0.0,0.18349509
1975-04-01,0.01154191,0.025607444,0.07170085,0.37693098,0.070175305,0.0,0.1790255
1975-05-01,0.01130033,0.025211671,0.07059268,0.37403125,0.067372926,7.500723e-05,0.17455262
1975-06-01,0.011176108,0.02500737,0.07002064,0.372538,0.0659002,0.0006114648,0.1727158
1975-07-01,0.011105038,0.024890505,0.06969342,0.37172237,0.06489156,0.0021664498,0.17274697
1975-08-01,0.011146413,0.02495947,0.06988651,0.37233955,0.06491215,0.003794202,0.17469876
1975-09-01,0.011209889,0.025065264,0.07018274,0.37328464,0.069094054,0.00046197337,0.17601393
1975-10-01,0.011254373,0.025139766,0.07039134,0.37399432,0.069504626,0.0,0.1762901
1975-11-01,0.011300258,0.025216302,0.07060564,0.374685,0.06947259,0.0,0.1765948
1975-12-01,0.01130953,0.02523244,0.07065083,0.37490407,0.069129445,0.0,0.17632225
1976-01-01,0.011219666,0.025085988,0.070240766,0.37399298,0.06731454,0.0,0.17386097
1976-02-01,0.011029573,0.024773082,0.06936463,0.37178838,0.06462296,0.0,0.16979024
1976-03-01,0.010810493,0.02440977,0.06834735,0.36907417,0.062175505,0.0,0.16574311
1976-04-01,0.010630857,0.024110377,0.067509055,0.36682212,0.060201492,5.7475336e-05,0.16250926
1976-05-01,0.010448119,0.02380441,0.06665235,0.364514,0.05818888,0.00042411298,0.15951788
1976-06-01,0.010243095,0.023459334,0.06568614,0.3619103,0.055889703,0.0012568786,0.15653515
1976-07-01,0.010165914,0.02332836,0.06531941,0.36097085,0.054784384,0.0031836133,0.15678169
1976-08-01,0.010212068,0.023405084,0.065534234,0.3616746,0.055264514,0.0042272247,0.15864313
1976-09-01,0.0102766445,0.02351262,0.065835334,0.36264604,0.06022044,5.070237e-20,0.15984504
1976-10-01,0.010317909,0.023581125,0.06602715,0.36329216,0.060044132,5.019268e-20,0.15997031
1976-11-01,0.010334311,0.023607992,0.06610238,0.3635945,0.059723794,4.9032905e-20,0.15976848
1976-12-01,0.010304417,0.02355709,0.06595985,0.36328122,0.059003614,4.7297593e-20,0.15882498
1977-01-01,0.010179308,0.02334439,0.065364294,0.36182886,0.05672,6.53474e-21,0.155608
1977-02-01,0.010020412,0.023075111,0.06461031,0.35978845,0.054848623,0.0,0.15255445
1977-03-01,0.009839787,0.022768019,0.06375045,0.35740557,0.052960925,6.0589322e-05,0.14937976
1977-04-01,0.009629603,0.022408606,0.0627441,0.35460216,0.050771065,0.00040377307,0.14595716
1977-05-01,0.009429827,0.022064738,0.061781265,0.35191336,0.04865432,0.0010239336,0.14295408
1977-06-01,0.009303855,0.02184566,0.061167844,0.3502213,0.047160897,0.0029329157,0.14241117
1977-07-01,0.00931723,0.02186511,0.06122231,0.3504715,0.04675815,0.00563552,0.14479831
1977-08-01,0.0093987,0.022000892,0.061602496,0.35168448,0.053128578,7.056535e-20,0.14613067
1977-09-01,0.009464876,0.022110876,0.061910454,0.35267723,0.053277243,6.9850485e-20,0.14676344
1977-10-01,0.009484955,0.022142442,0.06199884,0.35302225,0.052891757,6.819414e-20,0.14651799
1977-11-01,0.009510969,0.022184655,0.062117036,0.35343814,0.052656863,5.3742115e-20,0.14646952
1977-12-01,0.0095306495,0.02221293,0.062196203,0.3538559,0.0516855,0.0,0.14562528
1978-01-01,0.009400539,0.021988662,0.061568253,0.3520985,0.050223343,0.0,0.14318079
1978-02-01,0.0091953315,0.021634053,0.06057535,0.34927025,0.048134007,7.244069e-05,0.13961117
1978-03-01,0.00900913,0.021310318,0.059668887,0.34667408,0.046239596,0.0003930758,0.13662101
1978-04-01,0.008856083,0.021042181,0.058918107,0.34451893,0.04463735,0.0009448857,0.13439861
1978-05-01,0.008727322,0.020814275,0.05827997,0.3426963,0.04316964,0.002500167,0.13349137
1978-06-01,0.008746249,0.020842122,0.05835794,0.34300035,0.042815674,0.006250924,0.1370129
1978-07-01,0.0088390345,0.020996068,0.058788992,0.3443866,0.050133158,7.703148e-20,0.13875724
1978-08-01,0.008926936,0.021141866,0.059197225,0.34570128,0.05029226,7.630352e-20,0.13955829
1978-09-01,0.008997819,0.02125952,0.05952666,0.3467618,0.0502224,7.453558e-20,0.1400064
1978-10-01,0.009062879,0.021367136,0.059827983,0.3477402,0.050099947,4.817336e-20,0.14035794
1978-11-01,0.009201186,0.021596368,0.060469832,0.34981725,0.049896788,0.0,0.14116417
1978-12-01,0.009099995,0.021421151,0.059979226,0.34840608,0.048847444,0.0,0.13934782
1979-01-01,0.0089695845,0.0211946,0.05934488,0.3465736,0.04750764,6.911408e-05,0.13708581
1979-02-01,0.008783457,0.020869447,0.058434453,0.34393167,0.045587894,0.0004250291,0.13410027
1979-03-01,0.008623029,0.020587064,0.057643782,0.34162942,0.0438935,0.0009243932,0.13167177
1979-04-01,0.008473954,0.020322355,0.05690259,0.339466,0.042260047,0.0015296898,0.12948865
1979-05-01,0.008322432,0.020050667,0.05614187,0.33724162,0.04052358,0.0027358863,0.12777443
1979-06-01,0.008318177,0.020036075,0.056101013,0.3371831,0.039915778,0.006757737,0.13112879
1979-07-01,0.008297581,0.019987412,0.05596475,0.33688697,0.0387675,0.009989081,0.13300632
1979-08-01,0.00838745,0.02013118,0.056367304,0.33822763,0.042985708,0.00674161,0.13461325
1979-09-01,0.008538374,0.020382721,0.05707162,0.34047472,0.050342567,0.0,0.13633528
1979-10-01,0.008655708,0.020578278,0.057619177,0.3422217,0.050342567,0.0,0.13719574
1979-11-01,0.008741441,0.020720534,0.058017496,0.3435022,0.050255414,0.0,0.13773489
1979-12-01,0.008908324,0.020997128,0.058791958,0.34600264,0.050141677,0.0001354949,0.13897459
1980-01-01,0.008912415,0.020997629,0.058793362,0.3461324,0.049224522,0.00083922927,0.13876717
1980-02-01,0.008819211,0.020834029,0.058335282,0.34482062,0.04801229,0.001651694,0.1376525
1980-03-01,0.008719566,0.020657588,0.05784125,0.34341243,0.04662885,0.0028098756,0.13665713
1980-04-01,0.008639902,0.02051321,0.057436988,0.34229183,0.04519183,0.0057131643,0.13749509
1980-05-01,0.008599327,0.020432035,0.057209697,0.34175098,0.04364343,0.011932398,0.14181688
1980-06-01,0.008622264,0.020455046,0.057274126,0.34215787,0.04401991,0.0159305,0.14630185
1980-07-01,0.008850466,0.02083336,0.058333408,0.34556413,0.06253921,1.00848206e-19,0.15055645
1980-08-01,0.009058976,0.021180876,0.05930645,0.3486686,0.06253921,9.9915534e-20,0.15208551
1980-09-01,0.009226922,0.02146078,0.060090188,0.35116926,0.06253781,9.767109e-20,0.1533157
1980-10-01,0.009454793,0.021840084,0.06115224,0.35457563,0.062380247,6.626071e-20,0.15482736
1980-11-01,0.009693537,0.022237219,0.062264215,0.35816085,0.06207115,0.0001821491,0.15644827
1980-12-01,0.009648382,0.022160584,0.062049635,0.35756674,0.061374664,0.0013312977,0.15656456
1981-01-01,0.009595318,0.022069786,0.061795402,0.3568948,0.0603058,0.00293255,0.15669885
1981-02-01,0.009486393,0.021883046,0.06127253,0.3554896,0.058263034,0.004948753,0.15585376
1981-03-01,0.009437006,0.021795833,0.061028335,0.35492474,0.056609467,0.008301575,0.15717222
1981-04-01,0.009458931,0.021827944,0.06111824,0.35540324,0.055201225,0.013679251,0.1612856
1981-05-01,0.0095056435,0.021899566,0.061318785,0.35633153,0.053184025,0.022752723,0.16866075
1981-06-01,0.009628036,0.02209674,0.061870873,0.35843807,0.065395586,0.013979036,0.17297028
1981-07-01,0.009957595,0.022644522,0.063404664,0.36344203,0.07987028,4.4944145e-19,0.17587706
1981-08-01,0.0102795875,0.023181174,0.06490729,0.36823645,0.07986693,4.387441e-19,0.17823498
1981-09-01,0.010543888,0.023621676,0.06614069,0.3721716,0.07986693,4.1537782e-19,0.18017319
1981-10-01,0.011120108,0.02458313,0.06883276,0.3808198,0.07946273,0.00026179323,0.18426053
1981-11-01,0.011268471,0.024830882,0.06952647,0.38305858,0.07929963,0.00247406,0.1873995
1981-12-01,0.011202248,0.0247261,0.06923308,0.38239524,0.07756301,0.005710793,0.18843524
1982-01-01,0.01119264,0.024715547,0.069203526,0.38257787,0.075840734,0.010764062,0.1917165
1982-02-01,0.011220624,0.024768762,0.06935253,0.38338217,0.0739001,0.014424973,0.193667
1982-03-01,0.011203254,0.024749693,0.06929914,0.3837105,0.07099853,0.019266749,0.19551736
1982-04-01,0.011205891,0.024766304,0.06934565,0.3844883,0.06749043,0.028512403,0.20132068
1982-05-01,0.011413439,0.025122276,0.07034237,0.38818234,0.08372747,0.019019023,0.20962457
1982-06-01,0.011769816,0.025723806,0.072026655,0.39385277,0.10303928,0.0,0.21255955
1982-07-01,0.0120037105,0.026122825,0.073143914,0.3977569,0.10044235,0.0,0.2117128
1982-08-01,0.012279135,0.026584528,0.07443668,0.40197173,0.09979462,0.0,0.21309495
1982-09-01,0.012772557,0.027414657,0.076761045,0.40962633,0.09822958,0.00028538663,0.21546322
1982-10-01,0.013080975,0.027930008,0.07820402,0.41426963,0.09800269,0.002437749,0.21965544
1982-11-01,0.013149924,0.028045626,0.07852775,0.415321,0.09793552,0.007620619,0.22527944
1982-12-01,0.013236903,0.028197313,0.07895248,0.41684875,0.097050324,0.0132686375,0.23070565
1983-01-01,0.013264908,0.028263755,0.07913852,0.41795018,0.09438005,0.018463492,0.23351073
1983-02-01,0.013209451,0.0282049,0.07897372,0.4182992,0.08986606,0.02320283,0.23345697
1983-03-01,0.013191025,0.028208569,0.07898399,0.41924816,0.08535759,0.030447718,0.2361889
1983-04-01,0.01328727,0.028402966,0.0795283,0.4218963,0.08132644,0.039616883,0.24216187
1983-05-01,0.013945916,0.029535178,0.0826985,0.43289542,0.08470705,0.044134945,0.25502157
1983-06-01,0.0145209795,0.03053379,0.085494615,0.4427629,0.10093919,0.028480215,0.2599688
1983-07-01,0.015011988,0.031360894,0.0878105,0.45034975,0.13009252,0.0,0.2642759
1983-08-01,0.015372774,0.031966884,0.089507274,0.4558646,0.12949008,0.0,0.266337
1983-09-01,0.015692404,0.032500483,0.091001354,0.4606498,0.12938729,0.0,0.26858154
1983-10-01,0.016406698,0.03370014,0.09436039,0.47154918,0.12933758,0.0014048686,0.2752097
1983-11-01,0.016582163,0.033999987,0.095199965,0.4743726,0.12887332,0.007900888,0.28255633
1983-12-01,0.016724868,0.034247186,0.095892124,0.47676238,0.12809369,0.018021291,0.29297915
1984-01-01,0.017042965,0.03477955,0.09738274,0.48156065,0.14011663,0.011402053,0.30072394
1984-02-01,0.017392825,0.03536311,0.09901671,0.48678234,0.15297015,4.5631496e-19,0.3047428
1984-03-01,0.017470269,0.035523612,0.099466115,0.48880127,0.14989996,4.5219415e-19,0.30235994
1984-04-01,0.017208131,0.03516445,0.09846046,0.48706394,0.14228825,4.4386987e-19,0.29312128
1984-05-01,0.016921408,0.034758624,0.09732414,0.48484293,0.13515283,4.303302e-19,0.284157
1984-06-01,0.016710462,0.03447192,0.096521385,0.4835868,0.1286061,2.9556823e-19,0.27630985
1984-07-01,0.016867718,0.03475034,0.09730095,0.48640788,0.12694967,0.0,0.27586865
1984-08-01,0.016867718,0.03475034,0.09730095,0.48640788,0.12694967,0.0,0.27586865
1984-09-01,0.016848668,0.03472189,0.09722129,0.48622054,0.12663086,0.0006992151,0.2761219
1984-10-01,0.016839892,0.034714114,0.09719952,0.48629,0.12598342,0.004228718,0.27896565
1984-11-01,0.016909119,0.034836017,0.09754085,0.48751098,0.12542155,0.010205097,0.28491265
1984-12-01,0.016923135,0.034888197,0.09768695,0.48856255,0.13059731,0.009540905,0.2896365
1985-01-01,0.016905561,0.034900215,0.0977206,0.48951328,0.13795497,1.7390087e-19,0.28748134
1985-02-01,0.016707558,0.034628958,0.09696108,0.48831278,0.13162975,1.7229765e-19,0.27992734
1985-03-01,0.016390974,0.03416593,0.095664605,0.48556727,0.1245576,1.6936782e-19,0.27077913
1985-04-01,0.015984211,0.03355498,0.093953945,0.4816233,0.11693685,1.6469424e-19,0.26042998
1985-05-01,0.0155567685,0.032903213,0.092129,0.47725463,0.10965075,1.5877294e-19,0.25023973
1985-06-01,0.015445618,0.032755334,0.09171493,0.47687703,0.10495446,3.4983142e-20,0.24487033
1985-07-01,0.015359474,0.032625593,0.091351666,0.47607186,0.10323067,0.0,0.2425674
1985-08-01,0.015359664,0.03262605,0.09135295,0.4760796,0.10321356,0.00037700406,0.24292924
1985-09-01,0.015381727,0.032662824,0.09145591,0.4764081,0.10322447,0.0024601235,0.24518505
1985-10-01,0.015425261,0.032737788,0.091665804,0.47713986,0.102960035,0.0069004726,0.24968937
1985-11-01,0.015559579,0.032962084,0.092293836,0.47915456,0.10818059,0.0058372417,0.2548333
1985-12-01,0.015667884,0.033147078,0.092811815,0.48091918,0.11393516,7.9408253e-19,0.25556195
1986-01-01,0.015565429,0.03299972,0.09239922,0.48019218,0.110910624,7.8681373e-19,0.25187498
1986-02-01,0.015304188,0.03260028,0.09128079,0.4775612,0.10612337,7.7206417e-19,0.24530862
1986-03-01,0.015019569,0.03215918,0.0900457,0.47453463,0.10146028,7.50167e-19,0.23868473
1986-04-01,0.014760356,0.031754017,0.08891125,0.47170004,0.09744746,7.2378304e-19,0.23287308
1986-05-01,0.014596609,0.0315053,0.08821485,0.47022438,0.0936394,1.1553742e-19,0.22795618
1986-06-01,0.0143100405,0.03105009,0.08694025,0.46689108,0.08990547,0.0,0.22220585
1986-07-01,0.014156134,0.030803902,0.08625092,0.4650539,0.08804298,0.00023026326,0.2194842
1986-08-01,0.014153839,0.030801062,0.086242974,0.46506402,0.08786599,0.0015575758,0.22062144
1986-09-01,0.014188532,0.030859318,0.08640609,0.46559998,0.08780895,0.0037468628,0.22300975
1986-10-01,0.014247042,0.030958166,0.08668286,0.46653005,0.09101784,0.0035848923,0.22649081
1986-11-01,0.014310396,0.031066269,0.08698555,0.46758386,0.09501393,4.4134852e-20,0.22737615
1986-12-01,0.014306006,0.031064708,0.08698118,0.46776906,0.09393996,4.3626523e-20,0.22629185
1987-01-01,0.0140814185,0.030708812,0.08598467,0.46525505,0.090344295,4.258717e-20,0.2211192
1987-02-01,0.013858842,0.03035346,0.08498969,0.46269327,0.08701332,4.1137705e-20,0.21621531
1987-03-01,0.0136427395,0.030006835,0.08401914,0.46018732,0.0837748,2.842741e-20,0.21144351
1987-04-01,0.013428333,0.029662672,0.08305548,0.45775375,0.080249175,0.0,0.20639567
1987-05-01,0.013132525,0.02918012,0.08170433,0.45404574,0.07688094,0.0,0.20089792
1987-06-01,0.012917627,0.028827759,0.08071773,0.45131955,0.074471906,0.00014302193,0.19707805
1987-07-01,0.012854088,0.028723463,0.080425695,0.4505251,0.07368098,0.001026988,0.19671121
1987-08-01,0.012885402,0.028775655,0.08057183,0.4509915,0.07369833,0.0035176002,0.19944881
1987-09-01,0.012942714,0.02887133,0.08083972,0.45185852,0.07588859,0.002815562,0.20135792
1987-10-01,0.012964671,0.028909037,0.080945306,0.4522837,0.07844839,4.5245606e-19,0.2012674
1987-11-01,0.012990384,0.028952582,0.08106723,0.45272613,0.07812692,4.4744526e-19,0.20113711
1987-12-01,0.012917657,0.028834105,0.0807355,0.4518885,0.07680472,4.365148e-19,0.19929197
1988-01-01,0.012745028,0.028550476,0.07994133,0.4497406,0.0744741,4.2140858e-19,0.19571093
1988-02-01,0.012535439,0.028204681,0.07897311,0.44714898,0.0714158,1.7171097e-19,0.19112903
1988-03-01,0.012304472,0.027821288,0.077899605,0.44417524,0.06859586,0.0,0.18662122
1988-04-01,0.012074197,0.027436849,0.076823175,0.44111985,0.06614829,0.0,0.18248251
1988-05-01,0.011866433,0.027088426,0.07584759,0.43833363,0.063971035,9.250158e-05,0.178866
1988-06-01,0.011811971,0.026996732,0.07559085,0.43760595,0.06334979,0.0007387208,0.17848806
1988-07-01,0.011824549,0.027017532,0.07564909,0.43780687,0.06325963,0.0026226474,0.18037345
1988-08-01,0.011863373,0.027082082,0.075829834,0.4383983,0.06494379,0.0024693124,0.18218839
1988-09-01,0.01191234,0.027163588,0.076058045,0.43913874,0.06764503,4.938031e-19,0.182779
1988-10-01,0.011943686,0.027215676,0.07620389,0.4396245,0.06750095,4.8767224e-19,0.1828642
1988-11-01,0.011954622,0.027233627,0.07625415,0.43982285,0.067234546,4.741718e-19,0.18267694
1988-12-01,0.011861149,0.02707602,0.075812854,0.43862396,0.06576236,3.6651432e-19,0.1805124
1989-01-01,0.011748562,0.026885489,0.07527937,0.43718147,0.06391827,0.0,0.17783168
1989-02-01,0.011499493,0.026464533,0.074100696,0.43377262,0.061337184,0.0,0.1734019
1989-03-01,0.0112759555,0.026084716,0.0730372,0.43067375,0.059063468,0.0,0.16946134
1989-04-01,0.011056794,0.025710309,0.071988866,0.42759612,0.05687327,6.926045e-05,0.1656985
1989-05-01,0.0108233355,0.02530923,0.07086585,0.42427897,0.054549474,0.00041231778,0.1619602
1989-06-01,0.010748787,0.025179982,0.07050395,0.4232171,0.053703804,0.0015236184,0.16166013
1989-07-01,0.010622153,0.024959007,0.06988522,0.42140356,0.0521881,0.003447282,0.16110176
1989-08-01,0.010616535,0.024945606,0.069847696,0.42134452,0.05162898,0.004986886,0.1620257
1989-09-01,0.010692982,0.025073016,0.070204444,0.42248273,0.053711977,0.0039027263,0.16358516
1989-10-01,0.010772668,0.025205825,0.07057631,0.42366916,0.05800413,5.6736846e-19,0.16455893
1989-11-01,0.010828177,0.025297921,0.07083418,0.4244999,0.057924945,5.6141756e-19,0.16488522
1989-12-01,0.010851803,0.02533589,0.07094049,0.4248672,0.057652827,5.4816034e-19,0.164781
1990-01-01,0.010765875,0.025185848,0.07052038,0.4236562,0.056386292,5.2913265e-19,0.1628584
1990-02-01,0.010695817,0.02506027,0.070168756,0.42268503,0.054870926,1.8265124e-19,0.16079578
1990-03-01,0.010563742,0.024830129,0.06952436,0.42078456,0.05327155,8.12855e-05,0.15827107
1990-04-01,0.010404214,0.024553096,0.06874867,0.41845313,0.0516924,0.0005082595,0.15590665
1990-05-01,0.010245522,0.02427561,0.06797171,0.41611144,0.050057057,0.0013992179,0.15394911
1990-06-01,0.01010242,0.02402266,0.06726345,0.41397813,0.04842588,0.0035835512,0.15339796
1990-07-01,0.010141523,0.024085399,0.06743912,0.4145579,0.04869353,0.0057364744,0.15609604
1990-08-01,0.010232022,0.02423623,0.067861445,0.41590533,0.055573292,3.5646857e-20,0.15790299
1990-09-01,0.010309094,0.024364682,0.06822111,0.41705284,0.055573292,3.5278998e-20,0.15846819
1990-10-01,0.010365076,0.024457691,0.068481535,0.41788706,0.0555305,3.4422113e-20,0.1588348
1990-11-01,0.010406452,0.024524976,0.06866993,0.41850725,0.055285677,2.5787653e-20,0.15888703
1990-12-01,0.010463868,0.024616716,0.068926804,0.41937727,0.05467939,0.0,0.15868679
1991-01-01,0.0103705665,0.02445483,0.068473525,0.41800645,0.05374625,0.0,0.15704517
1991-02-01,0.010183913,0.024129832,0.06756353,0.41524163,0.051897135,0.00010827564,0.15388268
1991-03-01,0.010001974,0.023811167,0.06667127,0.41251624,0.050076686,0.0005854569,0.15114655
1991-04-01,0.009828783,0.02350535,0.06581499,0.40988725,0.048282832,0.0013429781,0.14877494
1991-05-01,0.009648342,0.023183657,0.06491424,0.40710816,0.0463182,0.0026697083,0.14673415
1991-06-01,0.009540101,0.02298569,0.064359926,0.40539953,0.04482967,0.005789029,0.1475044
1991-07-01,0.009618932,0.023114068,0.064719394,0.40655538,0.049353573,0.004688726,0.1514947
1991-08-01,0.0097400695,0.023315964,0.0652847,0.408359,0.054755803,0.0,0.15309654
1991-09-01,0.0098372875,0.023477994,0.06573838,0.40980646,0.054755803,0.0,0.15380947
1991-10-01,0.009906404,0.023592561,0.06605917,0.4108337,0.054679528,0.0,0.15423766
1991-11-01,0.009852248,0.023485987,0.06576076,0.40997112,0.052764796,0.0,0.15186378
1991-12-01,0.009816634,0.023414707,0.06556118,0.40939692,0.051408093,0.0,0.15020062
1992-01-01,0.0096032,0.023038663,0.06450826,0.4061226,0.04927503,0.00011015113,0.14653529
1992-02-01,0.009374969,0.022633461,0.06337369,0.40256462,0.04699334,0.0005454234,0.1429209
1992-03-01,0.009163602,0.02225495,0.062313862,0.3992132,0.044852152,0.001007452,0.13959202
1992-04-01,0.008985412,0.021932393,0.061410703,0.3963326,0.04298155,0.0018096409,0.1371197
1992-05-01,0.008827261,0.02164157,0.06059639,0.39371243,0.04117035,0.0037518763,0.13598745
1992-06-01,0.008790922,0.021563299,0.060377236,0.39298996,0.040099103,0.00924671,0.14007726
1992-07-01,0.008868907,0.021682698,0.060711555,0.39404288,0.042369816,0.010254503,0.14388748
1992-08-01,0.009028192,0.021945715,0.061448004,0.39638996,0.053598642,0.0,0.14602056
1992-09-01,0.009171811,0.02218474,0.062117275,0.3985251,0.05356732,0.0,0.14704114
1992-10-01,0.009286365,0.022375662,0.06265185,0.40023068,0.05356732,0.0,0.1478812
1992-11-01,0.009384403,0.022532895,0.063092105,0.40164337,0.0529214,0.0,0.1479308
1992-12-01,0.009488268,0.022697538,0.0635531,0.4031299,0.052005682,0.00018024936,0.14792484
1993-01-01,0.009443277,0.022617202,0.06332816,0.40242338,0.05142769,0.0010373134,0.14785364
1993-02-01,0.0093033025,0.022366924,0.06262739,0.4002119,0.04969222,0.0022780397,0.14626788
1993-03-01,0.009230261,0.022232,0.062249597,0.3990161,0.048448462,0.0041099726,0.14627029
1993-04-01,0.009109651,0.022008764,0.061624542,0.3970241,0.046484396,0.007033304,0.14626066
1993-05-01,0.009084639,0.021947198,0.06145215,0.39646575,0.04488013,0.014673586,0.15203771
1993-06-01,0.009193363,0.022113642,0.061918195,0.39795056,0.052850287,0.011384994,0.15746048
1993-07-01,0.009391924,0.022437654,0.062825434,0.40084603,0.06480501,9.411554e-20,0.15946002
1993-08-01,0.009600745,0.022785686,0.063799925,0.4039551,0.064804964,9.28773e-20,0.16099131
1993-09-01,0.009767634,0.023063613,0.064578116,0.40643886,0.06476661,8.999643e-20,0.16217598
1993-10-01,0.010147907,0.023696633,0.06635057,0.41210112,0.06459327,1.1727506e-20,0.16478838
1993-11-01,0.0102032395,0.02378665,0.06660262,0.41293037,0.06405404,0.00022591492,0.16487247
1993-12-01,0.0101168435,0.023637444,0.06618484,0.4116502,0.06286274,0.0013791645,0.16418102
1994-01-01,0.010066374,0.023548406,0.06593553,0.41089833,0.06182653,0.0031137026,0.16449054
1994-02-01,0.009935789,0.023319015,0.065293245,0.40893638,0.05954709,0.0051819747,0.1632771
1994-03-01,0.009861257,0.023183696,0.06491435,0.40779427,0.05760978,0.008095266,0.16366436
1994-04-01,0.009786064,0.023043882,0.06452287,0.4066177,0.055282906,0.012733565,0.16536929
1994-05-01,0.009891404,0.023210235,0.06498866,0.4081483,0.066329464,0.0090609575,0.17348073
1994-06-01,0.010135257,0.023614408,0.06612034,0.41177273,0.07674854,5.4143417e-19,0.17661855
1994-07-01,0.010356595,0.023983305,0.06715325,0.4150682,0.07674854,5.3410897e-19,0.1782417
1994-08-01,0.010533414,0.024278004,0.06797841,0.41770086,0.07674854,5.183777e-19,0.17953837
1994-09-01,0.01089996,0.024888769,0.06968855,0.42316094,0.07667278,1.4668274e-19,0.18215007
1994-10-01,0.011046973,0.025133742,0.070374474,0.42535183,0.076633,0.00017254447,0.18336074
1994-11-01,0.011052801,0.025143404,0.07040153,0.42544344,0.076560564,0.0013893552,0.18454766
1994-12-01,0.0110635115,0.025161024,0.070450865,0.42562592,0.07621511,0.003510831,0.18640134
1995-01-01,0.010954619,0.024977675,0.06993749,0.42414322,0.07394328,0.005301959,0.18511501
1995-02-01,0.010851794,0.024803394,0.06944951,0.42274946,0.071474954,0.0075053717,0.18408503
1995-03-01,0.010772542,0.024667636,0.06906938,0.42169374,0.069044046,0.010196766,0.18375036
1995-04-01,0.01067657,0.024502058,0.06860576,0.42040354,0.06603366,0.014098588,0.18391663
1995-05-01,0.010687023,0.02451406,0.06863937,0.42066953,0.06675943,0.017548721,0.1881486
1995-06-01,0.010923654,0.024907008,0.06973962,0.42422682,0.08699728,5.2294223e-20,0.19256756
1995-07-01,0.010952713,0.024953257,0.06986912,0.4248248,0.08371393,5.1324192e-20,0.18948902
1995-08-01,0.01082501,0.024735933,0.06926061,0.42313957,0.07902388,4.9110117e-20,0.18384543
1995-09-01,0.011063332,0.025130136,0.07036438,0.42679143,0.07707679,0.00023264857,0.18386729
1995-10-01,0.011249339,0.02543993,0.0712318,0.429571,0.077180006,0.0017173312,0.18681839
1995-11-01,0.011139662,0.025256904,0.07071933,0.42807838,0.07513694,0.0046211425,0.18687397
1995-12-01,0.011006175,0.025033046,0.07009253,0.4262745,0.07222134,0.008982465,0.18733555
1996-01-01,0.011050881,0.025106646,0.07029861,0.42702276,0.07092301,0.012969501,0.19034865
1996-02-01,0.011092606,0.025175264,0.07049074,0.42777458,0.06903893,0.017201351,0.19299889
